,GFS Run Time,GFS Order Time,GFS 2m Temperature Value
0,1593669600,1593712800,90.52641113281254
1,1593648000,1593712800,92.09361083984379
2,1593453600,1593712800,90.67115600585942
3,1593410400,1593712800,89.87975585937504
4,1593583200,1593712800,90.84473999023442
5,1593604800,1593712800,91.68530395507817
6,1593367200,1593712800,89.87003295898441
7,1593496800,1593712800,90.23230712890629
8,1593626400,1593712800,91.31001098632817
9,1593324000,1593712800,90.26477172851567
10,1593345600,1593712800,88.82765014648442
11,1593432000,1593712800,88.0699780273438
12,1593280800,1593712800,88.79002197265629
13,1593302400,1593712800,91.13000000000004
14,1593518400,1593712800,90.43115966796879
15,1593561600,1593712800,90.04998901367192
16,1593388800,1593712800,89.51001098632817
17,1593475200,1593712800,90.77003295898442
18,1593691200,1593712800,92.74998901367192
19,1593540000,1593712800,89.51001098632817
20,1593691200,1593716400,92.39002197265629
21,1593648000,1593716400,91.31001098632817
22,1593669600,1593716400,90.23000000000005
23,1593604800,1593716400,92.22533691406254
24,1593367200,1593716400,86.80995605468755
25,1593432000,1593716400,88.24998901367192
26,1593345600,1593716400,88.79002197265629
27,1593302400,1593716400,91.30995605468755
28,1593496800,1593716400,87.34998901367192
29,1593583200,1593716400,92.11118896484379
30,1593453600,1593716400,90.59002197265629
31,1593410400,1593716400,86.81001098632817
32,1593324000,1593716400,90.41001098632816
33,1593518400,1593716400,91.84998901367192
34,1593388800,1593716400,88.43000000000004
35,1593475200,1593716400,91.35560424804692
36,1593626400,1593716400,92.40529296875005
37,1593561600,1593716400,91.45711791992191
38,1593540000,1593716400,90.7699780273438
39,1593648000,1593720000,89.68919799804692
40,1593669600,1593720000,89.06814086914066
41,1593367200,1593720000,86.55435913085941
42,1593496800,1593720000,86.93942993164066
43,1593583200,1593720000,92.03000000000004
44,1593604800,1593720000,92.03000000000004
45,1593324000,1593720000,90.04998901367192
46,1593410400,1593720000,86.9900219726563
47,1593388800,1593720000,87.7447827148438
48,1593432000,1593720000,86.63000000000004
49,1593475200,1593720000,89.58471801757817
50,1593345600,1593720000,88.0699780273438
51,1593302400,1593720000,89.42805297851567
52,1593453600,1593720000,88.24998901367192
53,1593518400,1593720000,91.4900219726563
54,1593561600,1593720000,90.23000000000005
55,1593540000,1593720000,91.48996704101566
56,1593626400,1593720000,90.77003295898442
57,1593691200,1593720000,91.35055053710941
58,1593691200,1593723600,91.47359741210941
59,1593669600,1593723600,90.77602050781255
60,1593648000,1593723600,88.13644531250004
61,1593540000,1593723600,89.06187866210942
62,1593324000,1593723600,88.96997802734379
63,1593432000,1593723600,85.90995605468754
64,1593367200,1593723600,87.25720947265629
65,1593302400,1593723600,88.09645507812505
66,1593604800,1593723600,90.04998901367192
67,1593345600,1593723600,87.18343627929691
68,1593388800,1593723600,87.77960937500004
69,1593496800,1593723600,86.50058105468754
70,1593518400,1593723600,90.59002197265629
71,1593453600,1593723600,88.0765698242188
72,1593410400,1593723600,86.72799804687504
73,1593626400,1593723600,89.33000000000004
74,1593583200,1593723600,90.23236206054692
75,1593475200,1593723600,87.54686401367192
76,1593561600,1593723600,90.58590209960941
77,1593669600,1593727200,91.67530639648442
78,1593648000,1593727200,85.5233471679688
79,1593302400,1593727200,85.47528198242192
80,1593604800,1593727200,86.65647705078129
81,1593518400,1593727200,88.42912109375004
82,1593561600,1593727200,90.41308715820317
83,1593475200,1593727200,86.35666015625004
84,1593496800,1593727200,85.54998901367192
85,1593583200,1593727200,88.09178588867192
86,1593626400,1593727200,88.92669189453129
87,1593410400,1593727200,85.18996704101566
88,1593345600,1593727200,85.74065673828129
89,1593432000,1593727200,84.64998901367191
90,1593367200,1593727200,87.01468627929691
91,1593388800,1593727200,88.11007812500004
92,1593540000,1593727200,87.34998901367192
93,1593691200,1593727200,90.09843872070317
94,1593324000,1593727200,86.44998901367191
95,1593453600,1593727200,87.25166137695317
96,1593691200,1593730800,87.09873168945316
97,1593669600,1593730800,90.64204223632817
98,1593648000,1593730800,84.96315429687505
99,1593604800,1593730800,85.0318188476563
100,1593583200,1593730800,86.02811401367191
101,1593388800,1593730800,88.24998901367192
102,1593496800,1593730800,84.10770385742191
103,1593518400,1593730800,86.80770385742191
104,1593453600,1593730800,85.01006591796879
105,1593626400,1593730800,88.11244018554692
106,1593345600,1593730800,83.93000000000004
107,1593367200,1593730800,86.27234008789067
108,1593432000,1593730800,83.37524536132817
109,1593302400,1593730800,84.2012524414063
110,1593324000,1593730800,85.20397460937504
111,1593410400,1593730800,84.29002197265629
112,1593475200,1593730800,84.75424926757816
113,1593561600,1593730800,88.60995605468754
114,1593540000,1593730800,85.1900219726563
115,1593691200,1593734400,87.13125122070316
116,1593669600,1593734400,88.73294799804691
117,1593496800,1593734400,83.39232910156254
118,1593388800,1593734400,87.34998901367192
119,1593367200,1593734400,84.18955200195316
120,1593453600,1593734400,83.3750805664063
121,1593475200,1593734400,83.12041748046879
122,1593648000,1593734400,84.84598510742191
123,1593302400,1593734400,82.84998901367192
124,1593345600,1593734400,82.4900219726563
125,1593410400,1593734400,83.34085815429691
126,1593432000,1593734400,82.13000000000004
127,1593583200,1593734400,85.07537963867192
128,1593518400,1593734400,85.37327392578129
129,1593561600,1593734400,86.27003295898442
130,1593604800,1593734400,85.7393383789063
131,1593324000,1593734400,84.37252929687504
132,1593626400,1593734400,85.67693603515629
133,1593540000,1593734400,83.64935424804692
134,1593691200,1593738000,85.81569335937505
135,1593669600,1593738000,86.57292602539067
136,1593648000,1593738000,83.79448364257817
137,1593496800,1593738000,82.40493286132816
138,1593367200,1593738000,81.77003295898442
139,1593583200,1593738000,85.07312744140629
140,1593626400,1593738000,82.62828491210942
141,1593604800,1593738000,84.93123901367191
142,1593324000,1593738000,83.6919262695313
143,1593540000,1593738000,81.94553955078129
144,1593453600,1593738000,81.94998901367191
145,1593388800,1593738000,85.72994506835941
146,1593432000,1593738000,81.06207397460942
147,1593345600,1593738000,81.60062377929691
148,1593475200,1593738000,82.09967773437504
149,1593561600,1593738000,85.37228515625004
150,1593518400,1593738000,84.47003295898442
151,1593410400,1593738000,81.77003295898442
152,1593691200,1593741600,84.80599487304691
153,1593388800,1593741600,84.11001098632816
154,1593475200,1593741600,81.9523510742188
155,1593496800,1593741600,81.59002197265629
156,1593669600,1593741600,85.51329467773442
157,1593648000,1593741600,83.01835449218754
158,1593604800,1593741600,84.66630371093754
159,1593345600,1593741600,81.44752929687505
160,1593540000,1593741600,81.41001098632816
161,1593432000,1593741600,81.03504760742192
162,1593367200,1593741600,81.04998901367192
163,1593518400,1593741600,83.70406616210941
164,1593324000,1593741600,83.41589477539067
165,1593453600,1593741600,81.59002197265629
166,1593626400,1593741600,82.95402954101567
167,1593583200,1593741600,84.21119506835942
168,1593561600,1593741600,83.93000000000004
169,1593410400,1593741600,81.30470703125005
170,1593691200,1593745200,83.5710766601563
171,1593669600,1593745200,84.86290405273442
172,1593583200,1593745200,84.08353393554691
173,1593648000,1593745200,82.50512817382817
174,1593561600,1593745200,82.83900268554692
175,1593496800,1593745200,81.81590087890629
176,1593453600,1593745200,82.15103881835941
177,1593475200,1593745200,82.13236206054691
178,1593388800,1593745200,83.10003784179692
179,1593367200,1593745200,81.48004882812504
180,1593604800,1593745200,83.98641479492191
181,1593345600,1593745200,81.42066772460942
182,1593518400,1593745200,82.99011962890629
183,1593410400,1593745200,81.04998901367192
184,1593324000,1593745200,82.67003295898442
185,1593432000,1593745200,80.6900219726563
186,1593540000,1593745200,82.13466918945316
187,1593626400,1593745200,82.30995605468755
188,1593691200,1593748800,82.54704101562504
189,1593648000,1593748800,81.94998901367191
190,1593496800,1593748800,82.0901196289063
191,1593518400,1593748800,81.73009765625004
192,1593583200,1593748800,83.0338452148438
193,1593669600,1593748800,83.32410400390629
194,1593324000,1593748800,80.86997802734379
195,1593604800,1593748800,82.63756835937504
196,1593432000,1593748800,80.50341918945317
197,1593453600,1593748800,81.37496459960941
198,1593410400,1593748800,80.87003295898441
199,1593388800,1593748800,81.55014160156254
200,1593540000,1593748800,81.78167846679692
201,1593475200,1593748800,81.59002197265629
202,1593367200,1593748800,80.76742065429691
203,1593626400,1593748800,82.25299194335942
204,1593561600,1593748800,82.46354492187504
205,1593648000,1593752400,81.84473999023442
206,1593367200,1593752400,79.99178588867191
207,1593496800,1593752400,80.6900219726563
208,1593453600,1593752400,80.92057006835941
209,1593583200,1593752400,82.4427807617188
210,1593345600,1593752400,79.78996704101567
211,1593475200,1593752400,80.87003295898441
212,1593324000,1593752400,80.07275512695317
213,1593669600,1593752400,83.08701904296879
214,1593410400,1593752400,80.04473999023442
215,1593432000,1593752400,79.97003295898442
216,1593388800,1593752400,80.54016845703129
217,1593540000,1593752400,80.70161254882817
218,1593518400,1593752400,80.69694335937504
219,1593604800,1593752400,81.59002197265629
220,1593626400,1593752400,81.49119995117192
221,1593691200,1593752400,82.55522583007817
222,1593561600,1593752400,81.41231811523441
223,1593691200,1593756000,82.15845458984379
224,1593669600,1593756000,82.61295898437504
225,1593648000,1593756000,81.29591796875005
226,1593453600,1593756000,79.99398315429691
227,1593583200,1593756000,81.25647705078129
228,1593388800,1593756000,79.61001098632816
229,1593345600,1593756000,78.53000000000004
230,1593626400,1593756000,80.99296997070317
231,1593475200,1593756000,80.01381347656255
232,1593432000,1593756000,79.14023559570316
233,1593496800,1593756000,79.97003295898442
234,1593367200,1593756000,79.07003295898441
235,1593324000,1593756000,79.24998901367192
236,1593410400,1593756000,79.14473999023441
237,1593518400,1593756000,79.76821411132816
238,1593604800,1593756000,81.59002197265629
239,1593540000,1593756000,80.15229614257817
240,1593561600,1593756000,80.53648803710942
241,1593669600,1593759600,81.31201293945317
242,1593648000,1593759600,80.6900219726563
243,1593540000,1593759600,79.78765991210942
244,1593583200,1593759600,80.30357788085942
245,1593345600,1593759600,78.17003295898442
246,1593518400,1593759600,79.11595581054692
247,1593367200,1593759600,78.68353393554692
248,1593475200,1593759600,79.43000000000004
249,1593453600,1593759600,79.25004394531254
250,1593388800,1593759600,78.93588989257816
251,1593410400,1593759600,79.02691162109379
252,1593496800,1593759600,79.52184570312504
253,1593604800,1593759600,81.01703002929692
254,1593626400,1593759600,80.51001098632817
255,1593432000,1593759600,78.58059204101566
256,1593561600,1593759600,79.73459594726566
257,1593691200,1593759600,81.89730957031254
258,1593669600,1593763200,80.42876708984379
259,1593648000,1593763200,79.65824096679691
260,1593367200,1593763200,78.27116210937504
261,1593583200,1593763200,79.43747070312504
262,1593496800,1593763200,78.75296752929691
263,1593432000,1593763200,78.24473999023442
264,1593475200,1593763200,78.89002197265629
265,1593345600,1593763200,77.63000000000004
266,1593388800,1593763200,77.85593383789066
267,1593410400,1593763200,78.53000000000004
268,1593453600,1593763200,78.49286621093754
269,1593540000,1593763200,79.07234008789067
270,1593518400,1593763200,79.43000000000004
271,1593604800,1593763200,79.96997802734379
272,1593626400,1593763200,80.10164916992191
273,1593561600,1593763200,79.04168823242192
274,1593691200,1593763200,80.14998901367191
275,1593691200,1593766800,79.07003295898441
276,1593669600,1593766800,79.98991821289067
277,1593648000,1593766800,78.87595947265629
278,1593626400,1593766800,79.62758911132816
279,1593496800,1593766800,78.03594482421879
280,1593432000,1593766800,77.67872436523442
281,1593388800,1593766800,77.09002197265629
282,1593410400,1593766800,77.44998901367191
283,1593475200,1593766800,78.34998901367192
284,1593453600,1593766800,77.77941406250004
285,1593367200,1593766800,77.50058105468754
286,1593345600,1593766800,77.09002197265629
287,1593540000,1593766800,78.42936523437504
288,1593583200,1593766800,78.71001098632817
289,1593604800,1593766800,79.43000000000004
290,1593561600,1593766800,78.51154296875004
291,1593518400,1593766800,78.84415405273441
292,1593691200,1593770400,78.53422973632817
293,1593669600,1593770400,79.24998901367192
294,1593648000,1593770400,78.10186279296879
295,1593626400,1593770400,78.75395629882817
296,1593432000,1593770400,77.27003295898442
297,1593475200,1593770400,77.98996704101566
298,1593367200,1593770400,76.87941406250005
299,1593345600,1593770400,76.73000000000005
300,1593496800,1593770400,77.49591186523442
301,1593388800,1593770400,76.70819213867192
302,1593410400,1593770400,77.09002197265629
303,1593518400,1593770400,78.48413208007817
304,1593453600,1593770400,77.53903320312504
305,1593583200,1593770400,78.34998901367192
306,1593604800,1593770400,78.88299072265629
307,1593561600,1593770400,78.40058105468754
308,1593540000,1593770400,77.84439819335941
309,1593669600,1593774000,78.89002197265629
310,1593648000,1593774000,78.61772583007817
